,submission_id,itemID,type,setting,region,avg_rt,phrase,phrase_length,speakerKnowledge,is_a_quantifier,item_has_a_scalar_trigger_sentence,triggerType
1591,3400,19,continuation,complement,1_anaphor,252.0,The others were normal but I decided to order more anyway.,11.0,full,no,yes,scalar
1592,3400,19,continuation,complement,2_predicate,200.0,The others were normal but I decided to order more anyway.,11.0,full,no,yes,scalar
1593,3400,19,continuation,complement,3_clause_boundary,191.0,The others were normal but I decided to order more anyway.,11.0,full,no,yes,scalar
1594,3400,19,continuation,complement,4_next_two_words,185.0,The others were normal but I decided to order more anyway.,11.0,full,no,yes,scalar
1595,3400,21,trigger,scalar,1_s_quantifier,220.5,Some of the dictionaries were labeled incorrectly.,7.0,full,no,yes,scalar
1596,3400,21,trigger,scalar,2_s_ntw_1,192.5,Some of the dictionaries were labeled incorrectly.,7.0,full,no,yes,scalar
1597,3400,21,trigger,scalar,3_s_ntw_2,195.0,Some of the dictionaries were labeled incorrectly.,7.0,full,no,yes,scalar
1598,3400,21,continuation,complement,1_anaphor,194.5,The others were labeled appropriately though a few of them had been shelved in the wrong place.,17.0,full,no,yes,scalar
1599,3400,21,continuation,complement,2_predicate,199.0,The others were labeled appropriately though a few of them had been shelved in the wrong place.,17.0,full,no,yes,scalar
1600,3400,21,continuation,complement,3_clause_boundary,181.0,The others were labeled appropriately though a few of them had been shelved in the wrong place.,17.0,full,no,yes,scalar
1601,3400,21,continuation,complement,4_next_two_words,209.5,The others were labeled appropriately though a few of them had been shelved in the wrong place.,17.0,full,no,yes,scalar
1602,3400,23,trigger,scalar,1_s_quantifier,243.0,Some of the words sounded like they do in English.,10.0,partial,no,yes,scalar
1603,3400,23,trigger,scalar,2_s_ntw_1,232.0,Some of the words sounded like they do in English.,10.0,partial,no,yes,scalar
1604,3400,23,trigger,scalar,3_s_ntw_2,280.5,Some of the words sounded like they do in English.,10.0,partial,no,yes,scalar
1605,3400,23,continuation,complement,1_anaphor,260.5,The others were totally unfamiliar which made the test somewhat challenging.,11.0,partial,no,yes,scalar
1606,3400,23,continuation,complement,2_predicate,300.3333333333333,The others were totally unfamiliar which made the test somewhat challenging.,11.0,partial,no,yes,scalar
1607,3400,23,continuation,complement,3_clause_boundary,264.0,The others were totally unfamiliar which made the test somewhat challenging.,11.0,partial,no,yes,scalar
1608,3400,23,continuation,complement,4_next_two_words,219.5,The others were totally unfamiliar which made the test somewhat challenging.,11.0,partial,no,yes,scalar
1609,3400,20,trigger,scalar,1_s_quantifier,196.0,Some of the honors students received prizes.,7.0,partial,no,yes,scalar
1610,3400,20,trigger,scalar,2_s_ntw_1,188.0,Some of the honors students received prizes.,7.0,partial,no,yes,scalar
1611,3400,20,trigger,scalar,3_s_ntw_2,205.5,Some of the honors students received prizes.,7.0,partial,no,yes,scalar
1612,3400,20,continuation,cancelation,cancelation_1,220.0,"In fact, they all did because the teachers didn’t want any of them to feel left out.",17.0,partial,no,yes,scalar
1613,3400,20,continuation,cancelation,cancelation_2,198.5,"In fact, they all did because the teachers didn’t want any of them to feel left out.",17.0,partial,no,yes,scalar
1614,3400,20,continuation,cancelation,cancelation_3,211.0,"In fact, they all did because the teachers didn’t want any of them to feel left out.",17.0,partial,no,yes,scalar
1615,3400,20,continuation,cancelation,cancelation_4,219.0,"In fact, they all did because the teachers didn’t want any of them to feel left out.",17.0,partial,no,yes,scalar
1616,3400,22,trigger,scalar,1_s_quantifier,212.5,Some of their losses were close.,6.0,partial,no,yes,scalar
1617,3400,22,trigger,scalar,2_s_ntw_1,213.5,Some of their losses were close.,6.0,partial,no,yes,scalar
1618,3400,22,trigger,scalar,3_s_ntw_2,223.0,Some of their losses were close.,6.0,partial,no,yes,scalar
1619,3400,22,continuation,cancelation,cancelation_1,208.5,"In fact, they all were which made the games stressful to watch.",12.0,partial,no,yes,scalar
1620,3400,22,continuation,cancelation,cancelation_2,205.0,"In fact, they all were which made the games stressful to watch.",12.0,partial,no,yes,scalar
1621,3400,22,continuation,cancelation,cancelation_3,195.0,"In fact, they all were which made the games stressful to watch.",12.0,partial,no,yes,scalar
1622,3400,22,continuation,cancelation,cancelation_4,203.0,"In fact, they all were which made the games stressful to watch.",12.0,partial,no,yes,scalar
1623,3400,6,trigger,focused,1_f_particle,211.0,Only some of our computers were infected.,7.0,partial,no,no,focused
1624,3400,6,trigger,focused,2_f_quantifier,196.5,Only some of our computers were infected.,7.0,partial,no,no,focused
1625,3400,6,trigger,focused,3_f_ntw_1,202.5,Only some of our computers were infected.,7.0,partial,no,no,focused
1626,3400,6,trigger,focused,4_f_ntw_2,201.5,Only some of our computers were infected.,7.0,partial,no,no,focused
1627,3400,6,continuation,complement,1_anaphor,194.0,The rest were clean because their owners had been very cautious.,11.0,partial,no,no,focused
1628,3400,6,continuation,complement,2_predicate,214.0,The rest were clean because their owners had been very cautious.,11.0,partial,no,no,focused
1629,3400,6,continuation,complement,3_clause_boundary,211.0,The rest were clean because their owners had been very cautious.,11.0,partial,no,no,focused
1630,3400,6,continuation,complement,4_next_two_words,212.5,The rest were clean because their owners had been very cautious.,11.0,partial,no,no,focused
1631,3400,4,trigger,scalar,1_s_quantifier,203.0,Some of the passengers were still alive.,7.0,full,no,yes,scalar
1632,3400,4,trigger,scalar,2_s_ntw_1,210.0,Some of the passengers were still alive.,7.0,full,no,yes,scalar
1633,3400,4,trigger,scalar,3_s_ntw_2,207.0,Some of the passengers were still alive.,7.0,full,no,yes,scalar
1634,3400,4,continuation,cancelation,cancelation_1,208.0,"In fact, they all were and none were critically injured.",10.0,full,no,yes,scalar
1635,3400,4,continuation,cancelation,cancelation_2,201.0,"In fact, they all were and none were critically injured.",10.0,full,no,yes,scalar
1636,3400,4,continuation,cancelation,cancelation_3,205.0,"In fact, they all were and none were critically injured.",10.0,full,no,yes,scalar
1637,3400,4,continuation,cancelation,cancelation_4,209.0,"In fact, they all were and none were critically injured.",10.0,full,no,yes,scalar
1638,3400,9,trigger,scalar,1_s_quantifier,200.5,Some of the dishes were spicy.,6.0,full,no,yes,scalar
1639,3400,9,trigger,scalar,2_s_ntw_1,207.5,Some of the dishes were spicy.,6.0,full,no,yes,scalar
1640,3400,9,trigger,scalar,3_s_ntw_2,216.0,Some of the dishes were spicy.,6.0,full,no,yes,scalar
1641,3400,9,continuation,cancelation,cancelation_1,202.0,"In fact, they all were but fortunately I love spicy food.",11.0,full,no,yes,scalar
1642,3400,9,continuation,cancelation,cancelation_2,213.5,"In fact, they all were but fortunately I love spicy food.",11.0,full,no,yes,scalar
1643,3400,9,continuation,cancelation,cancelation_3,204.0,"In fact, they all were but fortunately I love spicy food.",11.0,full,no,yes,scalar
1644,3400,9,continuation,cancelation,cancelation_4,205.0,"In fact, they all were but fortunately I love spicy food.",11.0,full,no,yes,scalar
1645,3400,18,trigger,focused,1_f_particle,223.0,Only some of its problems were difficult.,7.0,full,no,no,focused
1646,3400,18,trigger,focused,2_f_quantifier,243.0,Only some of its problems were difficult.,7.0,full,no,no,focused
1647,3400,18,trigger,focused,3_f_ntw_1,227.5,Only some of its problems were difficult.,7.0,full,no,no,focused
1648,3400,18,trigger,focused,4_f_ntw_2,238.0,Only some of its problems were difficult.,7.0,full,no,no,focused
1649,3400,18,continuation,complement,1_anaphor,219.5,The others were straightforward and I feel like I learned a lot.,12.0,full,no,no,focused
1650,3400,18,continuation,complement,2_predicate,212.0,The others were straightforward and I feel like I learned a lot.,12.0,full,no,no,focused
1651,3400,18,continuation,complement,3_clause_boundary,237.0,The others were straightforward and I feel like I learned a lot.,12.0,full,no,no,focused
1652,3400,18,continuation,complement,4_next_two_words,267.0,The others were straightforward and I feel like I learned a lot.,12.0,full,no,no,focused
1653,3400,15,trigger,focused,1_f_particle,217.0,Only some of their hotels were expensive.,7.0,full,no,no,focused
1654,3400,15,trigger,focused,2_f_quantifier,191.5,Only some of their hotels were expensive.,7.0,full,no,no,focused
1655,3400,15,trigger,focused,3_f_ntw_1,198.5,Only some of their hotels were expensive.,7.0,full,no,no,focused
1656,3400,15,trigger,focused,4_f_ntw_2,209.0,Only some of their hotels were expensive.,7.0,full,no,no,focused
1657,3400,15,continuation,complement,1_anaphor,320.0,The rest were cheap despite my family’s love for luxurious holidays.,11.0,full,no,no,focused
1658,3400,15,continuation,complement,2_predicate,211.5,The rest were cheap despite my family’s love for luxurious holidays.,11.0,full,no,no,focused
1659,3400,15,continuation,complement,3_clause_boundary,205.0,The rest were cheap despite my family’s love for luxurious holidays.,11.0,full,no,no,focused
1660,3400,15,continuation,complement,4_next_two_words,222.0,The rest were cheap despite my family’s love for luxurious holidays.,11.0,full,no,no,focused
1661,3400,8,trigger,focused,1_f_particle,213.0,Only some of the leather couches had been sold.,9.0,full,no,no,focused
1662,3400,8,trigger,focused,2_f_quantifier,201.0,Only some of the leather couches had been sold.,9.0,full,no,no,focused
1663,3400,8,trigger,focused,3_f_ntw_1,210.0,Only some of the leather couches had been sold.,9.0,full,no,no,focused
1664,3400,8,trigger,focused,4_f_ntw_2,224.0,Only some of the leather couches had been sold.,9.0,full,no,no,focused
1665,3400,8,continuation,complement,1_anaphor,216.5,The rest were going to be stored in the warehouse until the following season.,14.0,full,no,no,focused
1666,3400,8,continuation,complement,2_predicate,206.875,The rest were going to be stored in the warehouse until the following season.,14.0,full,no,no,focused
1667,3400,8,continuation,complement,3_clause_boundary,194.0,The rest were going to be stored in the warehouse until the following season.,14.0,full,no,no,focused
1668,3400,8,continuation,complement,4_next_two_words,218.5,The rest were going to be stored in the warehouse until the following season.,14.0,full,no,no,focused
1669,3400,24,trigger,focused,1_f_particle,214.0,Only some of my stocks went up.,7.0,full,no,no,focused
1670,3400,24,trigger,focused,2_f_quantifier,204.5,Only some of my stocks went up.,7.0,full,no,no,focused
1671,3400,24,trigger,focused,3_f_ntw_1,199.0,Only some of my stocks went up.,7.0,full,no,no,focused
1672,3400,24,trigger,focused,4_f_ntw_2,206.0,Only some of my stocks went up.,7.0,full,no,no,focused
1673,3400,24,continuation,complement,1_anaphor,195.5,The others were relatively steady but my portfolio was still down for the year.,14.0,full,no,no,focused
1674,3400,24,continuation,complement,2_predicate,201.33333333333334,The others were relatively steady but my portfolio was still down for the year.,14.0,full,no,no,focused
1675,3400,24,continuation,complement,3_clause_boundary,191.0,The others were relatively steady but my portfolio was still down for the year.,14.0,full,no,no,focused
1676,3400,24,continuation,complement,4_next_two_words,200.5,The others were relatively steady but my portfolio was still down for the year.,14.0,full,no,no,focused
1677,3400,12,trigger,scalar,1_s_quantifier,230.0,Some of the dog’s teeth were missing.,7.0,full,no,yes,scalar
1678,3400,12,trigger,scalar,2_s_ntw_1,216.0,Some of the dog’s teeth were missing.,7.0,full,no,yes,scalar
1679,3400,12,trigger,scalar,3_s_ntw_2,223.0,Some of the dog’s teeth were missing.,7.0,full,no,yes,scalar
1680,3400,12,continuation,complement,1_anaphor,216.5,The rest were intact so it should still be able to eat solid food.,14.0,full,no,yes,scalar
1681,3400,12,continuation,complement,2_predicate,216.0,The rest were intact so it should still be able to eat solid food.,14.0,full,no,yes,scalar
1682,3400,12,continuation,complement,3_clause_boundary,239.0,The rest were intact so it should still be able to eat solid food.,14.0,full,no,yes,scalar
1683,3400,12,continuation,complement,4_next_two_words,228.0,The rest were intact so it should still be able to eat solid food.,14.0,full,no,yes,scalar
1684,3400,13,trigger,focused,1_f_particle,232.0,Only some of its tires were flat.,7.0,partial,no,no,focused
1685,3400,13,trigger,focused,2_f_quantifier,219.5,Only some of its tires were flat.,7.0,partial,no,no,focused
1686,3400,13,trigger,focused,3_f_ntw_1,217.0,Only some of its tires were flat.,7.0,partial,no,no,focused
1687,3400,13,trigger,focused,4_f_ntw_2,215.0,Only some of its tires were flat.,7.0,partial,no,no,focused
1688,3400,13,continuation,complement,1_anaphor,217.0,The others were fine so it would not cost too much to fix it.,14.0,partial,no,no,focused
1689,3400,13,continuation,complement,2_predicate,191.5,The others were fine so it would not cost too much to fix it.,14.0,partial,no,no,focused
1690,3400,13,continuation,complement,3_clause_boundary,211.0,The others were fine so it would not cost too much to fix it.,14.0,partial,no,no,focused
1691,3400,13,continuation,complement,4_next_two_words,190.5,The others were fine so it would not cost too much to fix it.,14.0,partial,no,no,focused
1692,3400,11,trigger,scalar,1_s_quantifier,206.0,Some of the bottles of Chardonnay were missing.,8.0,partial,no,yes,scalar
1693,3400,11,trigger,scalar,2_s_ntw_1,202.5,Some of the bottles of Chardonnay were missing.,8.0,partial,no,yes,scalar
1694,3400,11,trigger,scalar,3_s_ntw_2,194.5,Some of the bottles of Chardonnay were missing.,8.0,partial,no,yes,scalar
1695,3400,11,continuation,complement,1_anaphor,294.0,The rest were safe but I was still extremely upset.,10.0,partial,no,yes,scalar
1696,3400,11,continuation,complement,2_predicate,211.5,The rest were safe but I was still extremely upset.,10.0,partial,no,yes,scalar
1697,3400,11,continuation,complement,3_clause_boundary,220.0,The rest were safe but I was still extremely upset.,10.0,partial,no,yes,scalar
1698,3400,11,continuation,complement,4_next_two_words,210.0,The rest were safe but I was still extremely upset.,10.0,partial,no,yes,scalar
1699,3400,10,trigger,focused,1_f_particle,364.0,Only some of my favorite rides were still running.,9.0,partial,no,no,focused
1700,3400,10,trigger,focused,2_f_quantifier,198.5,Only some of my favorite rides were still running.,9.0,partial,no,no,focused
1701,3400,10,trigger,focused,3_f_ntw_1,197.0,Only some of my favorite rides were still running.,9.0,partial,no,no,focused
1702,3400,10,trigger,focused,4_f_ntw_2,196.5,Only some of my favorite rides were still running.,9.0,partial,no,no,focused
1703,3400,10,continuation,complement,1_anaphor,210.0,The rest were shut down since they were no longer popular.,11.0,partial,no,no,focused
1704,3400,10,continuation,complement,2_predicate,200.0,The rest were shut down since they were no longer popular.,11.0,partial,no,no,focused
1705,3400,10,continuation,complement,3_clause_boundary,208.0,The rest were shut down since they were no longer popular.,11.0,partial,no,no,focused
1706,3400,10,continuation,complement,4_next_two_words,207.0,The rest were shut down since they were no longer popular.,11.0,partial,no,no,focused
1707,3400,3,trigger,scalar,1_s_quantifier,221.0,Some of the company’s accountants were there.,7.0,partial,no,yes,scalar
1708,3400,3,trigger,scalar,2_s_ntw_1,214.5,Some of the company’s accountants were there.,7.0,partial,no,yes,scalar
1709,3400,3,trigger,scalar,3_s_ntw_2,272.0,Some of the company’s accountants were there.,7.0,partial,no,yes,scalar
1710,3400,3,continuation,complement,1_anaphor,229.0,The rest were missing because they had to audit the company’s finances before the end of the quarter.,18.0,partial,no,yes,scalar
1711,3400,3,continuation,complement,2_predicate,214.0,The rest were missing because they had to audit the company’s finances before the end of the quarter.,18.0,partial,no,yes,scalar
1712,3400,3,continuation,complement,3_clause_boundary,240.0,The rest were missing because they had to audit the company’s finances before the end of the quarter.,18.0,partial,no,yes,scalar
1713,3400,3,continuation,complement,4_next_two_words,248.0,The rest were missing because they had to audit the company’s finances before the end of the quarter.,18.0,partial,no,yes,scalar
1714,3400,16,trigger,scalar,1_s_quantifier,397.5,Some of my new bottles of vodka were opened.,9.0,partial,no,yes,scalar
1715,3400,16,trigger,scalar,2_s_ntw_1,31.5,Some of my new bottles of vodka were opened.,9.0,partial,no,yes,scalar
1716,3400,16,trigger,scalar,3_s_ntw_2,39.0,Some of my new bottles of vodka were opened.,9.0,partial,no,yes,scalar
1717,3400,16,continuation,complement,1_anaphor,235.0,"The others were untouched, but I was still concerned and decided to call her parents.",15.0,partial,no,yes,scalar
1718,3400,16,continuation,complement,2_predicate,237.0,"The others were untouched, but I was still concerned and decided to call her parents.",15.0,partial,no,yes,scalar
1719,3400,16,continuation,complement,3_clause_boundary,216.0,"The others were untouched, but I was still concerned and decided to call her parents.",15.0,partial,no,yes,scalar
1720,3400,16,continuation,complement,4_next_two_words,218.0,"The others were untouched, but I was still concerned and decided to call her parents.",15.0,partial,no,yes,scalar
1721,3400,7,trigger,scalar,1_s_quantifier,205.0,Some of the tourists got soaked by the rain storm.,10.0,full,no,yes,scalar
1722,3400,7,trigger,scalar,2_s_ntw_1,291.0,Some of the tourists got soaked by the rain storm.,10.0,full,no,yes,scalar
1723,3400,7,trigger,scalar,3_s_ntw_2,209.0,Some of the tourists got soaked by the rain storm.,10.0,full,no,yes,scalar
1724,3400,7,continuation,cancelation,cancelation_1,208.5,"In fact, they all did because they had forgotten their umbrellas.",11.0,full,no,yes,scalar
1725,3400,7,continuation,cancelation,cancelation_2,205.5,"In fact, they all did because they had forgotten their umbrellas.",11.0,full,no,yes,scalar
1726,3400,7,continuation,cancelation,cancelation_3,238.0,"In fact, they all did because they had forgotten their umbrellas.",11.0,full,no,yes,scalar
1727,3400,7,continuation,cancelation,cancelation_4,195.0,"In fact, they all did because they had forgotten their umbrellas.",11.0,full,no,yes,scalar
1728,3400,1,trigger,focused,1_f_particle,403.0,Only some of the gold watches were fakes.,8.0,partial,no,no,focused
1729,3400,1,trigger,focused,2_f_quantifier,200.0,Only some of the gold watches were fakes.,8.0,partial,no,no,focused
1730,3400,1,trigger,focused,3_f_ntw_1,200.0,Only some of the gold watches were fakes.,8.0,partial,no,no,focused
1731,3400,1,trigger,focused,4_f_ntw_2,194.0,Only some of the gold watches were fakes.,8.0,partial,no,no,focused
1732,3400,1,continuation,complement,1_anaphor,32.5,"The rest were real, but the company is still planning to sue.",12.0,partial,no,no,focused
1733,3400,1,continuation,complement,2_predicate,38.5,"The rest were real, but the company is still planning to sue.",12.0,partial,no,no,focused
1734,3400,1,continuation,complement,3_clause_boundary,32.0,"The rest were real, but the company is still planning to sue.",12.0,partial,no,no,focused
1735,3400,1,continuation,complement,4_next_two_words,31.5,"The rest were real, but the company is still planning to sue.",12.0,partial,no,no,focused
1736,3400,2,trigger,scalar,1_s_quantifier,208.5,Some of the residents had evacuated.,6.0,full,no,yes,scalar
1737,3400,2,trigger,scalar,2_s_ntw_1,232.5,Some of the residents had evacuated.,6.0,full,no,yes,scalar
1738,3400,2,trigger,scalar,3_s_ntw_2,198.5,Some of the residents had evacuated.,6.0,full,no,yes,scalar
1739,3400,2,continuation,complement,1_anaphor,224.5,The rest stayed at home and foolishly risked their lives.,10.0,full,no,yes,scalar
1740,3400,2,continuation,complement,2_predicate,207.33333333333334,The rest stayed at home and foolishly risked their lives.,10.0,full,no,yes,scalar
1741,3400,2,continuation,complement,3_clause_boundary,220.0,The rest stayed at home and foolishly risked their lives.,10.0,full,no,yes,scalar
1742,3400,2,continuation,complement,4_next_two_words,205.0,The rest stayed at home and foolishly risked their lives.,10.0,full,no,yes,scalar
1743,3399,5,trigger,scalar,1_s_quantifier,227.5,Some of the real estate investments lost money.,8.0,partial,no,yes,scalar
1744,3399,5,trigger,scalar,2_s_ntw_1,201.0,Some of the real estate investments lost money.,8.0,partial,no,yes,scalar
1745,3399,5,trigger,scalar,3_s_ntw_2,210.5,Some of the real estate investments lost money.,8.0,partial,no,yes,scalar
1746,3399,5,continuation,cancelation,cancelation_1,235.5,"In fact, they all did because of the recent economic downturn.",11.0,partial,no,yes,scalar
1747,3399,5,continuation,cancelation,cancelation_2,213.0,"In fact, they all did because of the recent economic downturn.",11.0,partial,no,yes,scalar
1748,3399,5,continuation,cancelation,cancelation_3,189.0,"In fact, they all did because of the recent economic downturn.",11.0,partial,no,yes,scalar
1749,3399,5,continuation,cancelation,cancelation_4,186.0,"In fact, they all did because of the recent economic downturn.",11.0,partial,no,yes,scalar
1750,3399,14,trigger,scalar,1_s_quantifier,199.5,Some of my predictions were correct.,6.0,full,no,yes,scalar
1751,3399,14,trigger,scalar,2_s_ntw_1,204.0,Some of my predictions were correct.,6.0,full,no,yes,scalar
1752,3399,14,trigger,scalar,3_s_ntw_2,203.0,Some of my predictions were correct.,6.0,full,no,yes,scalar
1753,3399,14,continuation,cancelation,cancelation_1,213.0,"In fact, they all were so I should be able to publish the results.",14.0,full,no,yes,scalar
1754,3399,14,continuation,cancelation,cancelation_2,194.5,"In fact, they all were so I should be able to publish the results.",14.0,full,no,yes,scalar
1755,3399,14,continuation,cancelation,cancelation_3,204.0,"In fact, they all were so I should be able to publish the results.",14.0,full,no,yes,scalar
1756,3399,14,continuation,cancelation,cancelation_4,208.0,"In fact, they all were so I should be able to publish the results.",14.0,full,no,yes,scalar
1757,3399,17,trigger,scalar,1_s_quantifier,223.0,Some of the steps were damaged.,6.0,partial,no,yes,scalar
1758,3399,17,trigger,scalar,2_s_ntw_1,196.0,Some of the steps were damaged.,6.0,partial,no,yes,scalar
1759,3399,17,trigger,scalar,3_s_ntw_2,374.0,Some of the steps were damaged.,6.0,partial,no,yes,scalar
1760,3399,17,continuation,cancelation,cancelation_1,204.5,"In fact, they all were so they will require extensive repairs.",11.0,partial,no,yes,scalar
1761,3399,17,continuation,cancelation,cancelation_2,287.5,"In fact, they all were so they will require extensive repairs.",11.0,partial,no,yes,scalar
1762,3399,17,continuation,cancelation,cancelation_3,200.0,"In fact, they all were so they will require extensive repairs.",11.0,partial,no,yes,scalar
1763,3399,17,continuation,cancelation,cancelation_4,199.0,"In fact, they all were so they will require extensive repairs.",11.0,partial,no,yes,scalar
1764,3399,19,trigger,scalar,1_s_quantifier,205.0,"Today, some of the liquid nitrogen containers needed to be refilled.",11.0,full,no,yes,scalar
1765,3399,19,trigger,scalar,2_s_ntw_1,195.5,"Today, some of the liquid nitrogen containers needed to be refilled.",11.0,full,no,yes,scalar
1766,3399,19,trigger,scalar,3_s_ntw_2,198.5,"Today, some of the liquid nitrogen containers needed to be refilled.",11.0,full,no,yes,scalar
1767,3399,19,continuation,complement,1_anaphor,252.0,The others were normal but I decided to order more anyway.,11.0,full,no,yes,scalar
1768,3399,19,continuation,complement,2_predicate,200.0,The others were normal but I decided to order more anyway.,11.0,full,no,yes,scalar
1769,3399,19,continuation,complement,3_clause_boundary,191.0,The others were normal but I decided to order more anyway.,11.0,full,no,yes,scalar
1770,3399,19,continuation,complement,4_next_two_words,185.0,The others were normal but I decided to order more anyway.,11.0,full,no,yes,scalar
1771,3399,21,trigger,scalar,1_s_quantifier,220.5,Some of the dictionaries were labeled incorrectly.,7.0,full,no,yes,scalar
1772,3399,21,trigger,scalar,2_s_ntw_1,192.5,Some of the dictionaries were labeled incorrectly.,7.0,full,no,yes,scalar
1773,3399,21,trigger,scalar,3_s_ntw_2,195.0,Some of the dictionaries were labeled incorrectly.,7.0,full,no,yes,scalar
1774,3399,21,continuation,complement,1_anaphor,194.5,The others were labeled appropriately though a few of them had been shelved in the wrong place.,17.0,full,no,yes,scalar
1775,3399,21,continuation,complement,2_predicate,199.0,The others were labeled appropriately though a few of them had been shelved in the wrong place.,17.0,full,no,yes,scalar
1776,3399,21,continuation,complement,3_clause_boundary,181.0,The others were labeled appropriately though a few of them had been shelved in the wrong place.,17.0,full,no,yes,scalar
1777,3399,21,continuation,complement,4_next_two_words,209.5,The others were labeled appropriately though a few of them had been shelved in the wrong place.,17.0,full,no,yes,scalar
1778,3399,23,trigger,scalar,1_s_quantifier,243.0,Some of the words sounded like they do in English.,10.0,partial,no,yes,scalar
1779,3399,23,trigger,scalar,2_s_ntw_1,232.0,Some of the words sounded like they do in English.,10.0,partial,no,yes,scalar
1780,3399,23,trigger,scalar,3_s_ntw_2,280.5,Some of the words sounded like they do in English.,10.0,partial,no,yes,scalar
1781,3399,23,continuation,complement,1_anaphor,260.5,The others were totally unfamiliar which made the test somewhat challenging.,11.0,partial,no,yes,scalar
1782,3399,23,continuation,complement,2_predicate,300.3333333333333,The others were totally unfamiliar which made the test somewhat challenging.,11.0,partial,no,yes,scalar
1783,3399,23,continuation,complement,4_next_two_words,230.0,The others were totally unfamiliar which made the test somewhat challenging.,11.0,partial,no,yes,scalar
1784,3399,20,trigger,scalar,1_s_quantifier,196.0,Some of the honors students received prizes.,7.0,partial,no,yes,scalar
1785,3399,20,trigger,scalar,2_s_ntw_1,188.0,Some of the honors students received prizes.,7.0,partial,no,yes,scalar
1786,3399,20,trigger,scalar,3_s_ntw_2,205.5,Some of the honors students received prizes.,7.0,partial,no,yes,scalar
1787,3399,20,continuation,cancelation,cancelation_1,220.0,"In fact, they all did because the teachers didn’t want any of them to feel left out.",17.0,partial,no,yes,scalar
1788,3399,20,continuation,cancelation,cancelation_2,198.5,"In fact, they all did because the teachers didn’t want any of them to feel left out.",17.0,partial,no,yes,scalar
1789,3399,20,continuation,cancelation,cancelation_3,211.0,"In fact, they all did because the teachers didn’t want any of them to feel left out.",17.0,partial,no,yes,scalar
1790,3399,20,continuation,cancelation,cancelation_4,219.0,"In fact, they all did because the teachers didn’t want any of them to feel left out.",17.0,partial,no,yes,scalar
1791,3399,22,trigger,scalar,1_s_quantifier,212.5,Some of their losses were close.,6.0,partial,no,yes,scalar
1792,3399,22,trigger,scalar,2_s_ntw_1,213.5,Some of their losses were close.,6.0,partial,no,yes,scalar
1793,3399,22,trigger,scalar,3_s_ntw_2,223.0,Some of their losses were close.,6.0,partial,no,yes,scalar
1794,3399,22,continuation,cancelation,cancelation_1,208.5,"In fact, they all were which made the games stressful to watch.",12.0,partial,no,yes,scalar
1795,3399,22,continuation,cancelation,cancelation_2,205.0,"In fact, they all were which made the games stressful to watch.",12.0,partial,no,yes,scalar
1796,3399,22,continuation,cancelation,cancelation_3,195.0,"In fact, they all were which made the games stressful to watch.",12.0,partial,no,yes,scalar
1797,3399,22,continuation,cancelation,cancelation_4,203.0,"In fact, they all were which made the games stressful to watch.",12.0,partial,no,yes,scalar
1798,3399,6,trigger,focused,2_f_quantifier,193.0,Only some of our computers were infected.,7.0,partial,no,no,focused
1799,3399,6,trigger,focused,3_f_ntw_1,210.0,Only some of our computers were infected.,7.0,partial,no,no,focused
1800,3399,6,trigger,focused,4_f_ntw_2,210.0,Only some of our computers were infected.,7.0,partial,no,no,focused
1801,3399,6,continuation,complement,1_anaphor,183.0,The rest were clean because their owners had been very cautious.,11.0,partial,no,no,focused
1802,3399,6,continuation,complement,2_predicate,209.0,The rest were clean because their owners had been very cautious.,11.0,partial,no,no,focused
1803,3399,6,continuation,complement,3_clause_boundary,211.0,The rest were clean because their owners had been very cautious.,11.0,partial,no,no,focused
1804,3399,6,continuation,complement,4_next_two_words,212.5,The rest were clean because their owners had been very cautious.,11.0,partial,no,no,focused
1805,3399,4,trigger,scalar,1_s_quantifier,203.0,Some of the passengers were still alive.,7.0,full,no,yes,scalar
1806,3399,4,trigger,scalar,2_s_ntw_1,210.0,Some of the passengers were still alive.,7.0,full,no,yes,scalar
1807,3399,4,trigger,scalar,3_s_ntw_2,207.0,Some of the passengers were still alive.,7.0,full,no,yes,scalar
1808,3399,4,continuation,cancelation,cancelation_1,208.0,"In fact, they all were and none were critically injured.",10.0,full,no,yes,scalar
1809,3399,4,continuation,cancelation,cancelation_2,201.0,"In fact, they all were and none were critically injured.",10.0,full,no,yes,scalar
1810,3399,4,continuation,cancelation,cancelation_3,205.0,"In fact, they all were and none were critically injured.",10.0,full,no,yes,scalar
1811,3399,4,continuation,cancelation,cancelation_4,209.0,"In fact, they all were and none were critically injured.",10.0,full,no,yes,scalar
1812,3399,9,trigger,scalar,1_s_quantifier,200.5,Some of the dishes were spicy.,6.0,full,no,yes,scalar
1813,3399,9,trigger,scalar,2_s_ntw_1,207.5,Some of the dishes were spicy.,6.0,full,no,yes,scalar
1814,3399,9,trigger,scalar,3_s_ntw_2,216.0,Some of the dishes were spicy.,6.0,full,no,yes,scalar
1815,3399,9,continuation,cancelation,cancelation_1,202.0,"In fact, they all were but fortunately I love spicy food.",11.0,full,no,yes,scalar
1816,3399,9,continuation,cancelation,cancelation_2,213.5,"In fact, they all were but fortunately I love spicy food.",11.0,full,no,yes,scalar
1817,3399,9,continuation,cancelation,cancelation_3,204.0,"In fact, they all were but fortunately I love spicy food.",11.0,full,no,yes,scalar
